0.200000	0.000180	0.000093	0.000625	0.000343
0.400000	0.000354	0.000178	0.001244	0.000667
0.600000	0.000539	0.000281	0.001868	0.001018
0.800000	0.000724	0.000369	0.002566	0.001425
1.000000	0.000926	0.000480	0.003228	0.001757
1.200000	0.001074	0.000528	0.003616	0.001942
1.400000	0.001295	0.000645	0.004448	0.002502
1.600000	0.001439	0.000711	0.004880	0.002696
1.800000	0.001640	0.000847	0.005520	0.003104
2.000000	0.001802	0.000872	0.005899	0.003256
2.200000	0.001986	0.001050	0.006816	0.004085
2.400000	0.002153	0.001097	0.007486	0.004125
2.600000	0.002311	0.001202	0.007872	0.004403
2.800000	0.002424	0.001224	0.008216	0.004655
3.000000	0.002634	0.001372	0.008891	0.005138
